,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000
pv,180.6916624423399,178.696102660301,184.3099679374191,171.3144959912913,177.04653396524114,172.1085194112051,175.14545094778464,175.97817569128685,177.0192419773658,175.5651209559107,172.8769317072917,172.79804632414104,175.0056598692166,179.47114780612003,176.51117310577345,175.69427385640276,175.61011860942864,175.0922623072885,175.32093220134539,175.2553848525243,182.28870173937452,174.97298788613762,174.3168636107582,175.9677865572168,175.37870204921478,174.874209517627,175.68439194615954,176.11872458388052,176.4433378188259,175.5262460328113,175.33887898601182,175.50140011731432,175.79371414252887,177.44642637752287,175.64881412408576,175.61491568701751,175.13465334660117,174.78374926452534,174.76564998562918,174.72692552074292,175.6300023655095,174.49908608538652,173.77601353355956,175.52276554282187,175.51471030810131,174.7756703805346,174.46415931406185,175.38208022392703,175.3311613114669,175.28971909388426,175.55296635936185,174.54032065442524,175.8992658349424,175.59937485944403,175.13958962059633,175.54421496240627,175.7538360684294,175.7282856214517,175.70590636964076,175.47488917324415,175.6429854030977,175.17873326624957,175.86316331361877,175.77732029221812,175.52760848133246,175.69823609111458,175.4519841269999,174.86773360227178,175.75018453024074,175.76234238246641,175.53128762515985,175.736144933811,175.68121310264175,175.64060694849124,175.4455473580995,175.248772825128,175.57156645832688,175.70380264754624,175.3414800042986,175.35120550049422,175.6747589707578,175.59704259895403,175.38979372485747,175.73570170863923,175.6985760718593,175.689357775312,175.61449005407002,175.33211241408873,175.6373864711133,175.5901215381099,175.28706549272135,175.53883436238664,175.5346806286187,169.34375287797002,175.74180148281366,175.7238168821568,174.7712227534576,175.53462322354292,175.53901021237886,175.65535541659597
time,0.0,0.015621185302734375,0.015621185302734375,0.04686427116394043,0.04686427116394043,0.04792070388793945,0.0624852180480957,0.07882261276245117,0.07810688018798828,0.09372782707214355,0.09878897666931152,0.11040210723876953,0.10934853553771973,0.12643957138061523,0.12497186660766602,0.15726780891418457,0.15621376037597656,0.17183375358581543,0.17351627349853516,0.1874561309814453,0.1874549388885498,0.2041306495666504,0.22974753379821777,0.2227334976196289,0.21986746788024902,0.24501323699951172,0.2499403953552246,0.24994134902954102,0.28118371963500977,0.26660656929016113,0.29801344871520996,0.28427743911743164,0.3343009948730469,0.3124270439147949,0.3326096534729004,0.32909274101257324,0.3447153568267822,0.3731553554534912,0.36475086212158203,0.3633146286010742,0.3749125003814697,0.3962576389312744,0.41255927085876465,0.4097573757171631,0.4193098545074463,0.4451332092285156,0.8098940849304199,0.45335912704467773,0.4530177116394043,0.46024370193481445,0.4743480682373047,0.4837498664855957,0.4853858947753906,0.5039253234863281,0.5027263164520264,0.5330111980438232,0.5325713157653809,0.5325751304626465,0.5651180744171143,0.5578808784484863,0.7426464557647705,0.5833184719085693,0.5966424942016602,0.6140882968902588,0.5946528911590576,0.6114418506622314,0.6260926723480225,0.632798433303833,0.6416275501251221,0.6449069976806641,0.657151460647583,0.8255476951599121,0.9635758399963379,0.9209804534912109,0.7504870891571045,0.7106690406799316,0.7208211421966553,0.7284975051879883,0.7374510765075684,0.7352337837219238,0.7748510837554932,0.7552964687347412,0.7824957370758057,0.7843339443206787,0.8770966529846191,0.8175134658813477,0.8424193859100342,0.8179893493652344,0.815087080001831,0.8302419185638428,0.8471570014953613,0.8619484901428223,0.8763563632965088,0.9034721851348877,0.9702854156494141,0.9208941459655762,0.9025852680206299,0.9115614891052246,0.9405949115753174,0.935497522354126
